timestamp,host,ue_container,achieved_mbps,rtt_ms
2026-09-26 18:28:45,pc2,rfsim5g-end-ue-5,1.05,122.00
2026-09-26 18:28:45,pc2,rfsim5g-end-ue-6,3.14,121.00
2026-09-26 18:28:45,pc2,rfsim5g-end-ue-7,2.10,114.00
2026-09-26 18:28:45,pc2,rfsim5g-end-ue-8,3.14,63.60
2026-09-26 18:28:50,pc2,rfsim5g-end-ue-1,0.00,81.50
2026-09-26 18:28:50,pc2,rfsim5g-end-ue-2,1.05,80.70
2026-09-26 18:28:50,pc2,rfsim5g-end-ue-3,2.10,71.20
2026-09-26 18:28:50,pc2,rfsim5g-end-ue-4,2.10,59.20
2026-09-26 18:28:50,pc2,rfsim5g-end-ue-5,2.10,115.00
2026-09-26 18:28:50,pc2,rfsim5g-end-ue-6,3.15,119.00
2026-09-26 18:28:50,pc2,rfsim5g-end-ue-7,3.15,112.00
2026-09-26 18:28:50,pc2,rfsim5g-end-ue-8,3.15,118.00
2026-09-26 18:28:56,pc2,rfsim5g-end-ue-1,0.00,86.00
2026-09-26 18:28:56,pc2,rfsim5g-end-ue-2,1.05,91.40
2026-09-26 18:28:56,pc2,rfsim5g-end-ue-3,1.05,58.80
2026-09-26 18:28:56,pc2,rfsim5g-end-ue-4,2.10,61.70
2026-09-26 18:28:56,pc2,rfsim5g-end-ue-5,1.05,145.00
2026-09-26 18:28:56,pc2,rfsim5g-end-ue-6,4.19,118.00
2026-09-26 18:28:56,pc2,rfsim5g-end-ue-7,3.14,122.00
2026-09-26 18:28:56,pc2,rfsim5g-end-ue-8,3.15,87.60
2026-09-26 18:29:01,pc2,rfsim5g-end-ue-1,0.00,85.80
2026-09-26 18:29:01,pc2,rfsim5g-end-ue-2,1.05,96.20
2026-09-26 18:29:01,pc2,rfsim5g-end-ue-3,1.05,67.00
2026-09-26 18:29:01,pc2,rfsim5g-end-ue-4,2.10,59.40
